Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)

Square Error : 0.053875
n: 3438, t: 0.859500, x[n]: (-0.999998,-0.001998), y[n]: (-0.999364,-0.002629), y(t):  (-0.999995,0.000986), diff:  (-0.000631,0.003615)
n: 3439, t: 0.859750, x[n]:  (-0.001523,0.999999), y[n]:  (-0.002155,0.999364), y(t):   (0.001461,0.999994), diff:   (0.003616,0.000630)
n: 3440, t: 0.860000, x[n]:   (0.999999,0.001048), y[n]:   (0.999365,0.001680), y(t):  (0.999994,-0.001936), diff:  (0.000628,-0.003616)
n: 3441, t: 0.860250, x[n]:  (0.001550,-0.999999), y[n]:  (0.002181,-0.999365), y(t): (-0.001434,-0.999995), diff: (-0.003616,-0.000630)
n: 3442, t: 0.860500, x[n]: (-0.999999,-0.001075), y[n]: (-0.999365,-0.001707), y(t):  (-0.999994,0.001909), diff:  (-0.000629,0.003616)
n: 3443, t: 0.860750, x[n]:  (-0.000600,1.000000), y[n]:  (-0.001232,0.999366), y(t):   (0.002384,0.999993), diff:   (0.003616,0.000627)
n: 3444, t: 0.861000, x[n]:   (0.999998,0.002078), y[n]:   (0.999364,0.002709), y(t):  (0.999995,-0.000906), diff:  (0.000631,-0.003615)
n: 3445, t: 0.861250, x[n]:  (0.001603,-0.999999), y[n]:  (0.002235,-0.999364), y(t): (-0.001381,-0.999995), diff: (-0.003616,-0.000630)
n: 3446, t: 0.861500, x[n]: (-0.999999,-0.001128), y[n]: (-0.999365,-0.001760), y(t):  (-0.999994,0.001856), diff:  (-0.000629,0.003616)
n: 3447, t: 0.861750, x[n]:  (-0.001630,0.999999), y[n]:  (-0.002261,0.999365), y(t):   (0.001354,0.999995), diff:   (0.003616,0.000630)
n: 3448, t: 0.862000, x[n]:   (0.999999,0.001155), y[n]:   (0.999365,0.001787), y(t):  (0.999994,-0.001829), diff:  (0.000629,-0.003616)
n: 3449, t: 0.862250, x[n]:  (0.001657,-0.999999), y[n]:  (0.002288,-0.999365), y(t): (-0.001327,-0.999995), diff: (-0.003616,-0.000630)
n: 3450, t: 0.862500, x[n]: (-0.999999,-0.001182), y[n]: (-0.999365,-0.001813), y(t):  (-0.999994,0.001802), diff:  (-0.000629,0.003616)
n: 3451, t: 0.862750, x[n]:  (-0.001683,0.999999), y[n]:  (-0.002315,0.999365), y(t):   (0.001301,0.999995), diff:   (0.003616,0.000630)
n: 3452, t: 0.863000, x[n]:   (0.999999,0.001208), y[n]:   (0.999365,0.001840), y(t):  (0.999994,-0.001776), diff:  (0.000629,-0.003616)
n: 3453, t: 0.863250, x[n]:  (0.000734,-1.000000), y[n]:  (0.001366,-0.999366), y(t): (-0.002251,-0.999993), diff: (-0.003616,-0.000627)
n: 3454, t: 0.863500, x[n]: (-0.999998,-0.002212), y[n]: (-0.999364,-0.002843), y(t):  (-0.999995,0.000772), diff:  (-0.000631,0.003615)
n: 3455, t: 0.863750, x[n]:  (-0.001737,0.999999), y[n]:  (-0.002368,0.999364), y(t):   (0.001247,0.999995), diff:   (0.003615,0.000631)
n: 3456, t: 0.864000, x[n]:   (0.999999,0.001262), y[n]:   (0.999365,0.001894), y(t):  (0.999994,-0.001722), diff:  (0.000629,-0.003616)
n: 3457, t: 0.864250, x[n]:  (0.001764,-0.999998), y[n]:  (0.002395,-0.999364), y(t): (-0.001221,-0.999995), diff: (-0.003615,-0.000630)
n: 3458, t: 0.864500, x[n]: (-0.999999,-0.001289), y[n]: (-0.999365,-0.001920), y(t):  (-0.999994,0.001695), diff:  (-0.000629,0.003616)
n: 3459, t: 0.864750, x[n]:  (-0.000814,1.000000), y[n]:  (-0.001446,0.999366), y(t):   (0.002170,0.999993), diff:   (0.003616,0.000628)
n: 3460, t: 0.865000, x[n]:   (0.999997,0.002292), y[n]:   (0.999364,0.002923), y(t):  (0.999995,-0.000692), diff:  (0.000632,-0.003615)
n: 3461, t: 0.865250, x[n]:  (0.001817,-0.999998), y[n]:  (0.002448,-0.999364), y(t): (-0.001167,-0.999995), diff: (-0.003615,-0.000631)
n: 3462, t: 0.865500, x[n]: (-0.999999,-0.001342), y[n]: (-0.999365,-0.001974), y(t):  (-0.999994,0.001642), diff:  (-0.000629,0.003616)
n: 3463, t: 0.865750, x[n]:  (-0.000867,1.000000), y[n]:  (-0.001499,0.999366), y(t):   (0.002117,0.999993), diff:   (0.003616,0.000628)
n: 3464, t: 0.866000, x[n]:   (0.999999,0.001369), y[n]:   (0.999365,0.002000), y(t):  (0.999994,-0.001615), diff:  (0.000629,-0.003616)
n: 3465, t: 0.866250, x[n]:  (0.000894,-1.000000), y[n]:  (0.001526,-0.999365), y(t): (-0.002090,-0.999993), diff: (-0.003616,-0.000628)
n: 3466, t: 0.866500, x[n]: (-0.999999,-0.001396), y[n]: (-0.999365,-0.002027), y(t):  (-0.999994,0.001589), diff:  (-0.000629,0.003616)
n: 3467, t: 0.866750, x[n]:  (-0.001897,0.999998), y[n]:  (-0.002528,0.999364), y(t):   (0.001087,0.999995), diff:   (0.003615,0.000631)
n: 3468, t: 0.867000, x[n]:   (0.999999,0.001422), y[n]:   (0.999364,0.002054), y(t):  (0.999994,-0.001562), diff:  (0.000630,-0.003616)
n: 3469, t: 0.867250, x[n]:  (0.000947,-1.000000), y[n]:  (0.001579,-0.999365), y(t): (-0.002037,-0.999993), diff: (-0.003616,-0.000628)
n: 3470, t: 0.867500, x[n]: (-0.999999,-0.001449), y[n]: (-0.999365,-0.002081), y(t):  (-0.999994,0.001535), diff:  (-0.000629,0.003616)
n: 3471, t: 0.867750, x[n]:  (-0.001951,0.999998), y[n]:  (-0.002582,0.999364), y(t):   (0.001033,0.999995), diff:   (0.003615,0.000631)
n: 3472, t: 0.868000, x[n]:   (0.999999,0.001476), y[n]:   (0.999364,0.002107), y(t):  (0.999994,-0.001508), diff:  (0.000630,-0.003616)
n: 3473, t: 0.868250, x[n]:  (0.001001,-1.000000), y[n]:  (0.001633,-0.999365), y(t): (-0.001983,-0.999994), diff: (-0.003616,-0.000628)
n: 3474, t: 0.868500, x[n]: (-0.999999,-0.001502), y[n]: (-0.999365,-0.002134), y(t):  (-0.999994,0.001482), diff:  (-0.000629,0.003616)
n: 3475, t: 0.868750, x[n]:  (-0.001028,0.999999), y[n]:  (-0.001659,0.999365), y(t):   (0.001957,0.999994), diff:   (0.003616,0.000628)
n: 3476, t: 0.869000, x[n]:   (1.000000,0.000553), y[n]:   (0.999366,0.001185), y(t):  (0.999993,-0.002432), diff:  (0.000627,-0.003616)
n: 3477, t: 0.869250, x[n]:  (0.002031,-0.999998), y[n]:  (0.002662,-0.999364), y(t): (-0.000953,-0.999995), diff: (-0.003615,-0.000631)
n: 3478, t: 0.869500, x[n]: (-1.000000,-0.000579), y[n]: (-0.999365,-0.001211), y(t):  (-0.999993,0.002405), diff:  (-0.000627,0.003616)
n: 3479, t: 0.869750, x[n]:  (-0.001081,0.999999), y[n]:  (-0.001713,0.999366), y(t):   (0.001903,0.999994), diff:   (0.003616,0.000628)
n: 3480, t: 0.870000, x[n]:   (0.999999,0.001583), y[n]:   (0.999365,0.002214), y(t):  (0.999995,-0.001402), diff:  (0.000630,-0.003616)
n: 3481, t: 0.870250, x[n]:  (0.002084,-0.999998), y[n]:  (0.002715,-0.999364), y(t): (-0.000900,-0.999995), diff: (-0.003615,-0.000632)
n: 3482, t: 0.870500, x[n]: (-1.000000,-0.000633), y[n]: (-0.999365,-0.001265), y(t):  (-0.999993,0.002351), diff:  (-0.000628,0.003616)
n: 3483, t: 0.870750, x[n]:  (-0.001134,0.999999), y[n]:  (-0.001766,0.999366), y(t):   (0.001850,0.999994), diff:   (0.003616,0.000628)
n: 3484, t: 0.871000, x[n]:   (0.999999,0.001636), y[n]:   (0.999365,0.002268), y(t):  (0.999995,-0.001348), diff:  (0.000630,-0.003616)
n: 3485, t: 0.871250, x[n]:  (0.002138,-0.999998), y[n]:  (0.002769,-0.999363), y(t): (-0.000846,-0.999995), diff: (-0.003615,-0.000632)
n: 3486, t: 0.871500, x[n]: (-1.000000,-0.000686), y[n]: (-0.999365,-0.001318), y(t):  (-0.999993,0.002298), diff:  (-0.000628,0.003616)
n: 3487, t: 0.871750, x[n]:  (-0.001188,0.999999), y[n]:  (-0.001820,0.999366), y(t):   (0.001796,0.999994), diff:   (0.003616,0.000628)
n: 3488, t: 0.872000, x[n]:   (0.999999,0.001690), y[n]:   (0.999365,0.002321), y(t):  (0.999995,-0.001295), diff:  (0.000630,-0.003616)
n: 3489, t: 0.872250, x[n]:  (0.000238,-1.000000), y[n]:  (0.000870,-0.999366), y(t): (-0.002746,-0.999992), diff: (-0.003616,-0.000626)
n: 3490, t: 0.872500, x[n]: (-0.999996,-0.002693), y[n]: (-0.999363,-0.003324), y(t):  (-0.999995,0.000291), diff:  (-0.000633,0.003615)
n: 3491, t: 0.872750, x[n]:  (-0.001241,0.999999), y[n]:  (-0.001873,0.999364), y(t):   (0.001743,0.999994), diff:   (0.003616,0.000630)
n: 3492, t: 0.873000, x[n]:   (0.999999,0.001743), y[n]:   (0.999364,0.002374), y(t):  (0.999995,-0.001241), diff:  (0.000630,-0.003615)
n: 3493, t: 0.873250, x[n]:  (0.002245,-0.999997), y[n]:  (0.002876,-0.999363), y(t): (-0.000740,-0.999995), diff: (-0.003615,-0.000632)
n: 3494, t: 0.873500, x[n]: (-1.000000,-0.000793), y[n]: (-0.999365,-0.001425), y(t):  (-0.999993,0.002191), diff:  (-0.000628,0.003616)
n: 3495, t: 0.873750, x[n]:  (-0.001295,0.999999), y[n]:  (-0.001926,0.999365), y(t):   (0.001689,0.999994), diff:   (0.003616,0.000629)
n: 3496, t: 0.874000, x[n]:   (0.999998,0.001796), y[n]:   (0.999364,0.002428), y(t):  (0.999995,-0.001188), diff:  (0.000630,-0.003615)
n: 3497, t: 0.874250, x[n]:  (0.002298,-0.999997), y[n]:  (0.002929,-0.999363), y(t): (-0.000686,-0.999995), diff: (-0.003615,-0.000632)
n: 3498, t: 0.874500, x[n]: (-1.000000,-0.000847), y[n]: (-0.999365,-0.001479), y(t):  (-0.999993,0.002138), diff:  (-0.000628,0.003616)
n: 3499, t: 0.874750, x[n]:  (-0.001348,0.999999), y[n]:  (-0.001980,0.999365), y(t):   (0.001636,0.999994), diff:   (0.003616,0.000629)
n: 3500, t: 0.875000, x[n]:   (0.999998,0.001850), y[n]:   (0.999364,0.002481), y(t):  (0.999995,-0.001134), diff:  (0.000631,-0.003615)
n: 3501, t: 0.875250, x[n]:  (0.002352,-0.999997), y[n]:  (0.002983,-0.999363), y(t): (-0.000633,-0.999995), diff: (-0.003615,-0.000633)
n: 3502, t: 0.875500, x[n]: (-1.000000,-0.000900), y[n]: (-0.999365,-0.001532), y(t):  (-0.999993,0.002084), diff:  (-0.000629,0.003616)
n: 3503, t: 0.875750, x[n]:  (-0.001402,0.999999), y[n]:  (-0.002033,0.999365), y(t):   (0.001582,0.999994), diff:   (0.003616,0.000629)
n: 3504, t: 0.876000, x[n]:   (0.999998,0.001903), y[n]:   (0.999364,0.002535), y(t):  (0.999995,-0.001081), diff:  (0.000631,-0.003615)
n: 3505, t: 0.876250, x[n]:  (0.000452,-1.000000), y[n]:  (0.001084,-0.999365), y(t): (-0.002532,-0.999992), diff: (-0.003616,-0.000627)
n: 3506, t: 0.876500, x[n]: (-0.999996,-0.002907), y[n]: (-0.999362,-0.003537), y(t):  (-0.999996,0.000077), diff:  (-0.000633,0.003615)
n: 3507, t: 0.876750, x[n]:  (-0.001455,0.999999), y[n]:  (-0.002087,0.999364), y(t):   (0.001529,0.999994), diff:   (0.003616,0.000631)
n: 3508, t: 0.877000, x[n]:   (0.999998,0.001957), y[n]:   (0.999364,0.002588), y(t):  (0.999995,-0.001027), diff:  (0.000631,-0.003615)
n: 3509, t: 0.877250, x[n]:  (0.000505,-1.000000), y[n]:  (0.001137,-0.999365), y(t): (-0.002479,-0.999992), diff: (-0.003616,-0.000627)
n: 3510, t: 0.877500, x[n]: (-0.999999,-0.001007), y[n]: (-0.999366,-0.001639), y(t):  (-0.999994,0.001977), diff:  (-0.000628,0.003616)
n: 3511, t: 0.877750, x[n]:  (-0.001509,0.999999), y[n]:  (-0.002140,0.999365), y(t):   (0.001476,0.999994), diff:   (0.003616,0.000629)
n: 3512, t: 0.878000, x[n]:   (1.000000,0.000057), y[n]:   (0.999366,0.000690), y(t):  (0.999991,-0.002927), diff:  (0.000625,-0.003617)
n: 3513, t: 0.878250, x[n]:  (0.002512,-0.999997), y[n]:  (0.003143,-0.999364), y(t): (-0.000472,-0.999995), diff: (-0.003615,-0.000632)
n: 3514, t: 0.878500, x[n]: (-0.999999,-0.001060), y[n]: (-0.999365,-0.001692), y(t):  (-0.999994,0.001924), diff:  (-0.000629,0.003616)
n: 3515, t: 0.878750, x[n]:  (-0.001562,0.999999), y[n]:  (-0.002194,0.999365), y(t):   (0.001422,0.999995), diff:   (0.003616,0.000630)
n: 3516, t: 0.879000, x[n]:   (0.999998,0.002064), y[n]:   (0.999364,0.002695), y(t):  (0.999995,-0.000920), diff:  (0.000631,-0.003615)
n: 3517, t: 0.879250, x[n]:  (0.000612,-1.000000), y[n]:  (0.001244,-0.999365), y(t): (-0.002372,-0.999993), diff: (-0.003616,-0.000628)
n: 3518, t: 0.879500, x[n]: (-0.999999,-0.001114), y[n]: (-0.999366,-0.001746), y(t):  (-0.999994,0.001870), diff:  (-0.000628,0.003616)
n: 3519, t: 0.879750, x[n]:  (-0.001616,0.999999), y[n]:  (-0.002247,0.999365), y(t):   (0.001369,0.999995), diff:   (0.003616,0.000630)
n: 3520, t: 0.880000, x[n]:   (0.999998,0.002117), y[n]:   (0.999363,0.002748), y(t):  (0.999995,-0.000867), diff:  (0.000632,-0.003615)
n: 3521, t: 0.880250, x[n]:  (0.000666,-1.000000), y[n]:  (0.001298,-0.999365), y(t): (-0.002318,-0.999993), diff: (-0.003616,-0.000628)
n: 3522, t: 0.880500, x[n]: (-0.999999,-0.001167), y[n]: (-0.999366,-0.001799), y(t):  (-0.999994,0.001817), diff:  (-0.000628,0.003616)
n: 3523, t: 0.880750, x[n]:  (-0.001669,0.999999), y[n]:  (-0.002300,0.999365), y(t):   (0.001315,0.999995), diff:   (0.003616,0.000630)
n: 3524, t: 0.881000, x[n]:   (0.999998,0.002171), y[n]:   (0.999363,0.002802), y(t):  (0.999995,-0.000814), diff:  (0.000632,-0.003615)
n: 3525, t: 0.881250, x[n]:  (0.000719,-1.000000), y[n]:  (0.001351,-0.999365), y(t): (-0.002265,-0.999993), diff: (-0.003616,-0.000628)
n: 3526, t: 0.881500, x[n]: (-0.999999,-0.001221), y[n]: (-0.999366,-0.001852), y(t):  (-0.999994,0.001763), diff:  (-0.000628,0.003616)
n: 3527, t: 0.881750, x[n]:  (-0.001722,0.999999), y[n]:  (-0.002354,0.999364), y(t):   (0.001262,0.999995), diff:   (0.003616,0.000630)
n: 3528, t: 0.882000, x[n]:   (1.000000,0.000271), y[n]:   (0.999366,0.000903), y(t):  (0.999992,-0.002713), diff:  (0.000626,-0.003616)
n: 3529, t: 0.882250, x[n]:  (0.002726,-0.999996), y[n]:  (0.003356,-0.999363), y(t): (-0.000258,-0.999995), diff: (-0.003615,-0.000633)
n: 3530, t: 0.882500, x[n]: (-0.999999,-0.001274), y[n]: (-0.999364,-0.001906), y(t):  (-0.999994,0.001710), diff:  (-0.000630,0.003616)
n: 3531, t: 0.882750, x[n]:  (-0.001776,0.999998), y[n]:  (-0.002407,0.999364), y(t):   (0.001208,0.999995), diff:   (0.003615,0.000630)
n: 3532, t: 0.883000, x[n]:   (1.000000,0.000324), y[n]:   (0.999366,0.000957), y(t):  (0.999992,-0.002660), diff:  (0.000626,-0.003616)
n: 3533, t: 0.883250, x[n]:  (0.000826,-1.000000), y[n]:  (0.001458,-0.999366), y(t): (-0.002158,-0.999993), diff: (-0.003616,-0.000627)
n: 3534, t: 0.883500, x[n]: (-0.999999,-0.001328), y[n]: (-0.999365,-0.001959), y(t):  (-0.999994,0.001656), diff:  (-0.000629,0.003616)
n: 3535, t: 0.883750, x[n]:  (-0.001829,0.999998), y[n]:  (-0.002461,0.999364), y(t):   (0.001155,0.999995), diff:   (0.003615,0.000631)
n: 3536, t: 0.884000, x[n]:   (0.999997,0.002331), y[n]:   (0.999363,0.002962), y(t):  (0.999995,-0.000653), diff:  (0.000632,-0.003615)
n: 3537, t: 0.884250, x[n]:  (0.000880,-1.000000), y[n]:  (0.001511,-0.999365), y(t): (-0.002105,-0.999993), diff: (-0.003616,-0.000628)
n: 3538, t: 0.884500, x[n]: (-0.999999,-0.001381), y[n]: (-0.999365,-0.002013), y(t):  (-0.999994,0.001603), diff:  (-0.000629,0.003616)
n: 3539, t: 0.884750, x[n]:  (-0.001883,0.999998), y[n]:  (-0.002514,0.999364), y(t):   (0.001101,0.999995), diff:   (0.003615,0.000631)
n: 3540, t: 0.885000, x[n]:   (0.999997,0.002384), y[n]:   (0.999363,0.003015), y(t):  (0.999995,-0.000600), diff:  (0.000633,-0.003615)
n: 3541, t: 0.885250, x[n]:  (0.000933,-1.000000), y[n]:  (0.001565,-0.999365), y(t): (-0.002051,-0.999993), diff: (-0.003616,-0.000629)
n: 3542, t: 0.885500, x[n]: (-0.999999,-0.001435), y[n]: (-0.999365,-0.002066), y(t):  (-0.999994,0.001550), diff:  (-0.000629,0.003616)
n: 3543, t: 0.885750, x[n]:  (-0.001936,0.999998), y[n]:  (-0.002567,0.999364), y(t):   (0.001048,0.999995), diff:   (0.003615,0.000631)
n: 3544, t: 0.886000, x[n]:   (1.000000,0.000485), y[n]:   (0.999365,0.001117), y(t):  (0.999992,-0.002499), diff:  (0.000627,-0.003616)
n: 3545, t: 0.886250, x[n]:  (0.000986,-1.000000), y[n]:  (0.001618,-0.999366), y(t): (-0.001998,-0.999994), diff: (-0.003616,-0.000628)
n: 3546, t: 0.886500, x[n]: (-0.999999,-0.001488), y[n]: (-0.999365,-0.002120), y(t):  (-0.999994,0.001496), diff:  (-0.000629,0.003616)
n: 3547, t: 0.886750, x[n]:  (-0.001990,0.999998), y[n]:  (-0.002621,0.999364), y(t):   (0.000994,0.999995), diff:   (0.003615,0.000631)
n: 3548, t: 0.887000, x[n]:   (1.000000,0.000538), y[n]:   (0.999365,0.001170), y(t):  (0.999993,-0.002446), diff:  (0.000627,-0.003616)
n: 3549, t: 0.887250, x[n]:  (0.001040,-0.999999), y[n]:  (0.001672,-0.999366), y(t): (-0.001944,-0.999994), diff: (-0.003616,-0.000628)
n: 3550, t: 0.887500, x[n]: (-0.999999,-0.001542), y[n]: (-0.999365,-0.002173), y(t):  (-0.999994,0.001443), diff:  (-0.000630,0.003616)
n: 3551, t: 0.887750, x[n]:  (-0.002043,0.999998), y[n]:  (-0.002674,0.999364), y(t):   (0.000941,0.999995), diff:   (0.003615,0.000631)
n: 3552, t: 0.888000, x[n]:   (0.999997,0.002545), y[n]:   (0.999362,0.003176), y(t):  (0.999995,-0.000439), diff:  (0.000633,-0.003615)
n: 3553, t: 0.888250, x[n]:  (0.001093,-0.999999), y[n]:  (0.001725,-0.999364), y(t): (-0.001891,-0.999994), diff: (-0.003616,-0.000629)
n: 3554, t: 0.888500, x[n]: (-0.999999,-0.001595), y[n]: (-0.999365,-0.002226), y(t):  (-0.999995,0.001389), diff:  (-0.000630,0.003616)
n: 3555, t: 0.888750, x[n]:  (-0.000143,1.000000), y[n]:  (-0.000776,0.999366), y(t):   (0.002841,0.999991), diff:   (0.003616,0.000626)
n: 3556, t: 0.889000, x[n]:   (0.999997,0.002598), y[n]:   (0.999363,0.003229), y(t):  (0.999995,-0.000386), diff:  (0.000632,-0.003615)
n: 3557, t: 0.889250, x[n]:  (0.001147,-0.999999), y[n]:  (0.001778,-0.999364), y(t): (-0.001837,-0.999994), diff: (-0.003616,-0.000629)
n: 3558, t: 0.889500, x[n]: (-0.999999,-0.001648), y[n]: (-0.999365,-0.002280), y(t):  (-0.999995,0.001336), diff:  (-0.000630,0.003616)
n: 3559, t: 0.889750, x[n]:  (-0.002150,0.999998), y[n]:  (-0.002781,0.999363), y(t):   (0.000834,0.999995), diff:   (0.003615,0.000632)
n: 3560, t: 0.890000, x[n]:   (1.000000,0.000699), y[n]:   (0.999365,0.001331), y(t):  (0.999993,-0.002286), diff:  (0.000628,-0.003616)
n: 3561, t: 0.890250, x[n]:  (0.001200,-0.999999), y[n]:  (0.001832,-0.999366), y(t): (-0.001784,-0.999994), diff: (-0.003616,-0.000628)
n: 3562, t: 0.890500, x[n]: (-0.999999,-0.001702), y[n]: (-0.999365,-0.002333), y(t):  (-0.999995,0.001282), diff:  (-0.000630,0.003616)
n: 3563, t: 0.890750, x[n]:  (-0.002204,0.999998), y[n]:  (-0.002835,0.999363), y(t):   (0.000781,0.999995), diff:   (0.003615,0.000632)
n: 3564, t: 0.891000, x[n]:   (1.000000,0.000752), y[n]:   (0.999365,0.001384), y(t):  (0.999993,-0.002232), diff:  (0.000628,-0.003616)
n: 3565, t: 0.891250, x[n]:  (0.001254,-0.999999), y[n]:  (0.001885,-0.999365), y(t): (-0.001730,-0.999994), diff: (-0.003616,-0.000629)
n: 3566, t: 0.891500, x[n]: (-0.999998,-0.001755), y[n]: (-0.999364,-0.002387), y(t):  (-0.999995,0.001229), diff:  (-0.000630,0.003615)
n: 3567, t: 0.891750, x[n]:  (-0.002257,0.999997), y[n]:  (-0.002888,0.999363), y(t):   (0.000727,0.999995), diff:   (0.003615,0.000632)
n: 3568, t: 0.892000, x[n]:   (1.000000,0.000805), y[n]:   (0.999365,0.001437), y(t):  (0.999993,-0.002179), diff:  (0.000628,-0.003616)
n: 3569, t: 0.892250, x[n]:  (0.001307,-0.999999), y[n]:  (0.001939,-0.999365), y(t): (-0.001677,-0.999994), diff: (-0.003616,-0.000629)
n: 3570, t: 0.892500, x[n]: (-0.999998,-0.001809), y[n]: (-0.999364,-0.002440), y(t):  (-0.999995,0.001175), diff:  (-0.000631,0.003615)
n: 3571, t: 0.892750, x[n]:  (-0.000357,1.000000), y[n]:  (-0.000990,0.999366), y(t):   (0.002627,0.999992), diff:   (0.003616,0.000627)
n: 3572, t: 0.893000, x[n]:   (0.999996,0.002812), y[n]:   (0.999363,0.003443), y(t):  (0.999996,-0.000172), diff:  (0.000633,-0.003615)
n: 3573, t: 0.893250, x[n]:  (0.001361,-0.999999), y[n]:  (0.001992,-0.999364), y(t): (-0.001624,-0.999994), diff: (-0.003616,-0.000630)
n: 3574, t: 0.893500, x[n]: (-0.999998,-0.001862), y[n]: (-0.999364,-0.002494), y(t):  (-0.999995,0.001122), diff:  (-0.000631,0.003615)
n: 3575, t: 0.893750, x[n]:  (-0.002364,0.999997), y[n]:  (-0.002995,0.999363), y(t):   (0.000620,0.999995), diff:   (0.003615,0.000633)
n: 3576, t: 0.894000, x[n]:   (1.000000,0.000912), y[n]:   (0.999365,0.001544), y(t):  (0.999993,-0.002072), diff:  (0.000629,-0.003616)
n: 3577, t: 0.894250, x[n]:  (0.001414,-0.999999), y[n]:  (0.002046,-0.999365), y(t): (-0.001570,-0.999994), diff: (-0.003616,-0.000629)
n: 3578, t: 0.894500, x[n]: (-0.999998,-0.001916), y[n]: (-0.999364,-0.002547), y(t):  (-0.999995,0.001068), diff:  (-0.000631,0.003615)
n: 3579, t: 0.894750, x[n]:  (-0.002417,0.999997), y[n]:  (-0.003048,0.999363), y(t):   (0.000567,0.999995), diff:   (0.003615,0.000633)
n: 3580, t: 0.895000, x[n]:   (1.000000,0.000966), y[n]:   (0.999365,0.001598), y(t):  (0.999993,-0.002018), diff:  (0.000629,-0.003616)
n: 3581, t: 0.895250, x[n]:  (0.001467,-0.999999), y[n]:  (0.002099,-0.999365), y(t): (-0.001517,-0.999994), diff: (-0.003616,-0.000629)
n: 3582, t: 0.895500, x[n]: (-0.999998,-0.001969), y[n]: (-0.999364,-0.002600), y(t):  (-0.999995,0.001015), diff:  (-0.000631,0.003615)
n: 3583, t: 0.895750, x[n]:  (-0.002471,0.999997), y[n]:  (-0.003102,0.999362), y(t):   (0.000513,0.999995), diff:   (0.003615,0.000633)
n: 3584, t: 0.896000, x[n]:   (0.999999,0.001019), y[n]:   (0.999365,0.001651), y(t):  (0.999994,-0.001965), diff:  (0.000629,-0.003616)
n: 3585, t: 0.896250, x[n]:  (0.001521,-0.999999), y[n]:  (0.002152,-0.999365), y(t): (-0.001463,-0.999994), diff: (-0.003616,-0.000630)
n: 3586, t: 0.896500, x[n]: (-0.999998,-0.002023), y[n]: (-0.999364,-0.002654), y(t):  (-0.999995,0.000962), diff:  (-0.000631,0.003615)
n: 3587, t: 0.896750, x[n]:  (-0.000571,1.000000), y[n]:  (-0.001203,0.999365), y(t):   (0.002413,0.999993), diff:   (0.003616,0.000627)
n: 3588, t: 0.897000, x[n]:   (0.999999,0.001073), y[n]:   (0.999366,0.001705), y(t):  (0.999994,-0.001911), diff:  (0.000628,-0.003616)
n: 3589, t: 0.897250, x[n]:  (0.001574,-0.999999), y[n]:  (0.002206,-0.999365), y(t): (-0.001410,-0.999995), diff: (-0.003616,-0.000630)
n: 3590, t: 0.897500, x[n]: (-0.999998,-0.002076), y[n]: (-0.999364,-0.002707), y(t):  (-0.999995,0.000908), diff:  (-0.000632,0.003615)
n: 3591, t: 0.897750, x[n]:  (-0.000625,1.000000), y[n]:  (-0.001257,0.999365), y(t):   (0.002360,0.999993), diff:   (0.003616,0.000628)
n: 3592, t: 0.898000, x[n]:   (0.999999,0.001126), y[n]:   (0.999366,0.001758), y(t):  (0.999994,-0.001858), diff:  (0.000628,-0.003616)
n: 3593, t: 0.898250, x[n]:  (0.001628,-0.999999), y[n]:  (0.002259,-0.999365), y(t): (-0.001356,-0.999995), diff: (-0.003616,-0.000630)
n: 3594, t: 0.898500, x[n]: (-1.000000,-0.000176), y[n]: (-0.999366,-0.000809), y(t):  (-0.999992,0.002808), diff:  (-0.000626,0.003616)
n: 3595, t: 0.898750, x[n]:  (-0.002631,0.999997), y[n]:  (-0.003262,0.999363), y(t):   (0.000353,0.999995), diff:   (0.003615,0.000632)
n: 3596, t: 0.899000, x[n]:   (0.999999,0.001180), y[n]:   (0.999364,0.001811), y(t):  (0.999994,-0.001804), diff:  (0.000630,-0.003616)
n: 3597, t: 0.899250, x[n]:  (0.001681,-0.999999), y[n]:  (0.002313,-0.999365), y(t): (-0.001303,-0.999995), diff: (-0.003616,-0.000630)
n: 3598, t: 0.899500, x[n]: (-0.999998,-0.002183), y[n]: (-0.999363,-0.002814), y(t):  (-0.999995,0.000801), diff:  (-0.000632,0.003615)
n: 3599, t: 0.899750, x[n]:  (-0.000731,1.000000), y[n]:  (-0.001363,0.999365), y(t):   (0.002253,0.999993), diff:   (0.003616,0.000628)
n: 3600, t: 0.900000, x[n]:   (0.999999,0.001233), y[n]:   (0.999366,0.001865), y(t):  (0.999994,-0.001751), diff:  (0.000628,-0.003616)
n: 3601, t: 0.900250, x[n]:  (0.001735,-0.999999), y[n]:  (0.002366,-0.999364), y(t): (-0.001249,-0.999995), diff: (-0.003615,-0.000630)
n: 3602, t: 0.900500, x[n]: (-0.999997,-0.002236), y[n]: (-0.999363,-0.002867), y(t):  (-0.999995,0.000748), diff:  (-0.000632,0.003615)
n: 3603, t: 0.900750, x[n]:  (-0.000785,1.000000), y[n]:  (-0.001417,0.999365), y(t):   (0.002199,0.999993), diff:   (0.003616,0.000628)
n: 3604, t: 0.901000, x[n]:   (0.999999,0.001287), y[n]:   (0.999365,0.001918), y(t):  (0.999994,-0.001698), diff:  (0.000629,-0.003616)
