Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 6200, t: 0.775000, x[n]:   (1.000000,0.000152), y[n]:  (0.999938,-0.000239), y(t):  (1.000000,-0.000245), diff:  (0.000062,-0.000006)
n: 6201, t: 0.775125, x[n]:   (0.951032,0.309093), y[n]:   (0.951094,0.308702), y(t):   (0.951155,0.308715), diff:   (0.000061,0.000013)
n: 6202, t: 0.775250, x[n]:   (0.808941,0.587890), y[n]:   (0.809121,0.587537), y(t):   (0.809174,0.587568), diff:   (0.000054,0.000031)
n: 6203, t: 0.775375, x[n]:   (0.587739,0.809051), y[n]:   (0.588019,0.808771), y(t):   (0.588061,0.808817), diff:   (0.000042,0.000046)
n: 6204, t: 0.775500, x[n]:   (0.308799,0.951127), y[n]:   (0.309152,0.950947), y(t):   (0.309177,0.951004), diff:   (0.000025,0.000057)
n: 6205, t: 0.775625, x[n]:  (-0.000157,1.000000), y[n]:   (0.000234,0.999938), y(t):   (0.000241,1.000000), diff:   (0.000007,0.000062)
n: 6206, t: 0.775750, x[n]:  (-0.309097,0.951030), y[n]:  (-0.308706,0.951092), y(t):  (-0.308719,0.951153), diff:  (-0.000013,0.000061)
n: 6207, t: 0.775875, x[n]:  (-0.587894,0.808938), y[n]:  (-0.587541,0.809118), y(t):  (-0.587572,0.809172), diff:  (-0.000031,0.000054)
n: 6208, t: 0.776000, x[n]:  (-0.809053,0.587735), y[n]:  (-0.808773,0.588015), y(t):  (-0.808819,0.588057), diff:  (-0.000046,0.000042)
n: 6209, t: 0.776125, x[n]:  (-0.951091,0.308911), y[n]:  (-0.950911,0.309264), y(t):  (-0.950968,0.309289), diff:  (-0.000057,0.000025)
n: 6210, t: 0.776250, x[n]: (-1.000000,-0.000161), y[n]:  (-0.999938,0.000230), y(t):  (-1.000000,0.000237), diff:  (-0.000062,0.000006)
n: 6211, t: 0.776375, x[n]: (-0.950991,-0.309218), y[n]: (-0.951053,-0.308826), y(t): (-0.951114,-0.308839), diff: (-0.000061,-0.000013)
n: 6212, t: 0.776500, x[n]: (-0.808935,-0.587897), y[n]: (-0.809115,-0.587545), y(t): (-0.809169,-0.587576), diff: (-0.000054,-0.000031)
n: 6213, t: 0.776625, x[n]: (-0.587633,-0.809128), y[n]: (-0.587913,-0.808848), y(t): (-0.587955,-0.808894), diff: (-0.000042,-0.000046)
n: 6214, t: 0.776750, x[n]: (-0.308907,-0.951092), y[n]: (-0.309260,-0.950912), y(t): (-0.309285,-0.950969), diff: (-0.000025,-0.000057)
n: 6215, t: 0.776875, x[n]:  (0.000044,-1.000000), y[n]: (-0.000348,-0.999938), y(t): (-0.000354,-1.000000), diff: (-0.000007,-0.000062)
n: 6216, t: 0.777000, x[n]:  (0.309106,-0.951028), y[n]:  (0.308714,-0.951090), y(t):  (0.308727,-0.951150), diff:  (0.000013,-0.000061)
n: 6217, t: 0.777125, x[n]:  (0.587901,-0.808933), y[n]:  (0.587548,-0.809113), y(t):  (0.587579,-0.809167), diff:  (0.000031,-0.000054)
n: 6218, t: 0.777250, x[n]:  (0.809130,-0.587629), y[n]:  (0.808850,-0.587909), y(t):  (0.808896,-0.587951), diff:  (0.000046,-0.000042)
n: 6219, t: 0.777375, x[n]:  (0.951094,-0.308902), y[n]:  (0.950914,-0.309255), y(t):  (0.950971,-0.309281), diff:  (0.000057,-0.000025)
n: 6220, t: 0.777500, x[n]:   (1.000000,0.000170), y[n]:  (0.999938,-0.000221), y(t):  (1.000000,-0.000228), diff:  (0.000062,-0.000006)
n: 6221, t: 0.777625, x[n]:   (0.951026,0.309110), y[n]:   (0.951088,0.308719), y(t):   (0.951149,0.308732), diff:   (0.000061,0.000013)
n: 6222, t: 0.777750, x[n]:   (0.809002,0.587806), y[n]:   (0.809182,0.587453), y(t):   (0.809236,0.587484), diff:   (0.000054,0.000031)
n: 6223, t: 0.777875, x[n]:   (0.587626,0.809133), y[n]:   (0.587906,0.808853), y(t):   (0.587947,0.808899), diff:   (0.000042,0.000046)
n: 6224, t: 0.778000, x[n]:   (0.308898,0.951095), y[n]:   (0.309251,0.950915), y(t):   (0.309277,0.950972), diff:   (0.000025,0.000057)
n: 6225, t: 0.778125, x[n]:  (-0.000175,1.000000), y[n]:   (0.000217,0.999938), y(t):   (0.000223,1.000000), diff:   (0.000006,0.000062)
n: 6226, t: 0.778250, x[n]:  (-0.309114,0.951025), y[n]:  (-0.308723,0.951087), y(t):  (-0.308736,0.951148), diff:  (-0.000013,0.000061)
n: 6227, t: 0.778375, x[n]:  (-0.587908,0.808928), y[n]:  (-0.587555,0.809107), y(t):  (-0.587586,0.809161), diff:  (-0.000031,0.000054)
n: 6228, t: 0.778500, x[n]:  (-0.809064,0.587721), y[n]:  (-0.808784,0.588001), y(t):  (-0.808830,0.588043), diff:  (-0.000046,0.000042)
n: 6229, t: 0.778625, x[n]:  (-0.951059,0.309010), y[n]:  (-0.950879,0.309363), y(t):  (-0.950936,0.309388), diff:  (-0.000057,0.000025)
n: 6230, t: 0.778750, x[n]: (-1.000000,-0.000179), y[n]:  (-0.999938,0.000212), y(t):  (-1.000000,0.000219), diff:  (-0.000062,0.000006)
n: 6231, t: 0.778875, x[n]: (-0.950986,-0.309235), y[n]: (-0.951048,-0.308843), y(t): (-0.951109,-0.308856), diff: (-0.000061,-0.000013)
n: 6232, t: 0.779000, x[n]: (-0.808925,-0.587912), y[n]: (-0.809105,-0.587559), y(t): (-0.809159,-0.587590), diff: (-0.000054,-0.000031)
n: 6233, t: 0.779125, x[n]: (-0.587717,-0.809066), y[n]: (-0.587997,-0.808786), y(t): (-0.588039,-0.808833), diff: (-0.000042,-0.000046)
n: 6234, t: 0.779250, x[n]: (-0.308890,-0.951098), y[n]: (-0.309243,-0.950918), y(t): (-0.309268,-0.950975), diff: (-0.000025,-0.000057)
n: 6235, t: 0.779375, x[n]:  (0.000062,-1.000000), y[n]: (-0.000330,-0.999938), y(t): (-0.000336,-1.000000), diff: (-0.000007,-0.000062)
n: 6236, t: 0.779500, x[n]:  (0.309123,-0.951022), y[n]:  (0.308731,-0.951084), y(t):  (0.308744,-0.951145), diff:  (0.000013,-0.000061)
n: 6237, t: 0.779625, x[n]:  (0.587915,-0.808922), y[n]:  (0.587562,-0.809102), y(t):  (0.587594,-0.809156), diff:  (0.000031,-0.000054)
n: 6238, t: 0.779750, x[n]:  (0.809141,-0.587615), y[n]:  (0.808861,-0.587895), y(t):  (0.808907,-0.587937), diff:  (0.000046,-0.000042)
n: 6239, t: 0.779875, x[n]:  (0.951099,-0.308885), y[n]:  (0.950919,-0.309238), y(t):  (0.950976,-0.309264), diff:  (0.000057,-0.000025)
n: 6240, t: 0.780000, x[n]:   (1.000000,0.000066), y[n]:  (0.999938,-0.000325), y(t):  (1.000000,-0.000332), diff:  (0.000062,-0.000007)
n: 6241, t: 0.780125, x[n]:   (0.951021,0.309127), y[n]:   (0.951083,0.308736), y(t):   (0.951144,0.308749), diff:   (0.000061,0.000013)
n: 6242, t: 0.780250, x[n]:   (0.808991,0.587820), y[n]:   (0.809171,0.587467), y(t):   (0.809225,0.587498), diff:   (0.000054,0.000031)
n: 6243, t: 0.780375, x[n]:   (0.587611,0.809143), y[n]:   (0.587891,0.808863), y(t):   (0.587933,0.808909), diff:   (0.000042,0.000046)
n: 6244, t: 0.780500, x[n]:   (0.308881,0.951101), y[n]:   (0.309234,0.950921), y(t):   (0.309260,0.950978), diff:   (0.000025,0.000057)
n: 6245, t: 0.780625, x[n]:  (-0.000193,1.000000), y[n]:   (0.000199,0.999938), y(t):   (0.000205,1.000000), diff:   (0.000006,0.000062)
n: 6246, t: 0.780750, x[n]:  (-0.309131,0.951019), y[n]:  (-0.308740,0.951081), y(t):  (-0.308753,0.951142), diff:  (-0.000013,0.000061)
n: 6247, t: 0.780875, x[n]:  (-0.587824,0.808989), y[n]:  (-0.587471,0.809169), y(t):  (-0.587502,0.809223), diff:  (-0.000031,0.000054)
n: 6248, t: 0.781000, x[n]:  (-0.809074,0.587706), y[n]:  (-0.808794,0.587986), y(t):  (-0.808840,0.588028), diff:  (-0.000046,0.000042)
n: 6249, t: 0.781125, x[n]:  (-0.951064,0.308993), y[n]:  (-0.950884,0.309346), y(t):  (-0.950941,0.309371), diff:  (-0.000057,0.000025)
n: 6250, t: 0.781250, x[n]: (-1.000000,-0.000197), y[n]:  (-0.999938,0.000195), y(t):  (-1.000000,0.000201), diff:  (-0.000062,0.000006)
n: 6251, t: 0.781375, x[n]: (-0.951018,-0.309136), y[n]: (-0.951080,-0.308744), y(t): (-0.951141,-0.308757), diff: (-0.000061,-0.000013)
n: 6252, t: 0.781500, x[n]: (-0.808914,-0.587926), y[n]: (-0.809094,-0.587573), y(t): (-0.809148,-0.587604), diff: (-0.000054,-0.000031)
n: 6253, t: 0.781625, x[n]: (-0.587703,-0.809077), y[n]: (-0.587983,-0.808797), y(t): (-0.588025,-0.808843), diff: (-0.000042,-0.000046)
n: 6254, t: 0.781750, x[n]: (-0.308873,-0.951103), y[n]: (-0.309226,-0.950923), y(t): (-0.309251,-0.950980), diff: (-0.000025,-0.000057)
n: 6255, t: 0.781875, x[n]:  (0.000079,-1.000000), y[n]: (-0.000312,-0.999938), y(t): (-0.000319,-1.000000), diff: (-0.000007,-0.000062)
n: 6256, t: 0.782000, x[n]:  (0.309256,-0.950979), y[n]:  (0.308864,-0.951041), y(t):  (0.308877,-0.951102), diff:  (0.000013,-0.000061)
n: 6257, t: 0.782125, x[n]:  (0.587930,-0.808912), y[n]:  (0.587577,-0.809092), y(t):  (0.587608,-0.809146), diff:  (0.000031,-0.000054)
n: 6258, t: 0.782250, x[n]:  (0.809080,-0.587699), y[n]:  (0.808799,-0.587979), y(t):  (0.808846,-0.588021), diff:  (0.000046,-0.000042)
n: 6259, t: 0.782375, x[n]:  (0.951105,-0.308868), y[n]:  (0.950925,-0.309222), y(t):  (0.950982,-0.309247), diff:  (0.000057,-0.000025)
n: 6260, t: 0.782500, x[n]:   (1.000000,0.000084), y[n]:  (0.999938,-0.000307), y(t):  (1.000000,-0.000314), diff:  (0.000062,-0.000007)
n: 6261, t: 0.782625, x[n]:   (0.951015,0.309144), y[n]:   (0.951077,0.308753), y(t):   (0.951138,0.308766), diff:   (0.000061,0.000013)
n: 6262, t: 0.782750, x[n]:   (0.808981,0.587835), y[n]:   (0.809161,0.587482), y(t):   (0.809215,0.587513), diff:   (0.000054,0.000031)
n: 6263, t: 0.782875, x[n]:   (0.587597,0.809154), y[n]:   (0.587877,0.808874), y(t):   (0.587919,0.808920), diff:   (0.000042,0.000046)
n: 6264, t: 0.783000, x[n]:   (0.308864,0.951106), y[n]:   (0.309217,0.950926), y(t):   (0.309243,0.950983), diff:   (0.000025,0.000057)
n: 6265, t: 0.783125, x[n]:  (-0.000088,1.000000), y[n]:   (0.000303,0.999938), y(t):   (0.000310,1.000000), diff:   (0.000007,0.000062)
n: 6266, t: 0.783250, x[n]:  (-0.309148,0.951014), y[n]:  (-0.308757,0.951076), y(t):  (-0.308770,0.951137), diff:  (-0.000013,0.000061)
n: 6267, t: 0.783375, x[n]:  (-0.587838,0.808978), y[n]:  (-0.587485,0.809158), y(t):  (-0.587516,0.809212), diff:  (-0.000031,0.000054)
n: 6268, t: 0.783500, x[n]:  (-0.809085,0.587692), y[n]:  (-0.808804,0.587972), y(t):  (-0.808851,0.588014), diff:  (-0.000046,0.000042)
n: 6269, t: 0.783625, x[n]:  (-0.951108,0.308860), y[n]:  (-0.950928,0.309213), y(t):  (-0.950984,0.309238), diff:  (-0.000057,0.000025)
n: 6270, t: 0.783750, x[n]: (-1.000000,-0.000215), y[n]:  (-0.999938,0.000177), y(t):  (-1.000000,0.000183), diff:  (-0.000062,0.000006)
n: 6271, t: 0.783875, x[n]: (-0.951012,-0.309152), y[n]: (-0.951074,-0.308761), y(t): (-0.951135,-0.308774), diff: (-0.000061,-0.000013)
n: 6272, t: 0.784000, x[n]: (-0.808904,-0.587941), y[n]: (-0.809084,-0.587588), y(t): (-0.809138,-0.587619), diff: (-0.000054,-0.000031)
n: 6273, t: 0.784125, x[n]: (-0.587688,-0.809087), y[n]: (-0.587968,-0.808807), y(t): (-0.588010,-0.808853), diff: (-0.000042,-0.000046)
n: 6274, t: 0.784250, x[n]: (-0.308972,-0.951071), y[n]: (-0.309325,-0.950891), y(t): (-0.309350,-0.950948), diff: (-0.000025,-0.000057)
n: 6275, t: 0.784375, x[n]:  (0.000097,-1.000000), y[n]: (-0.000294,-0.999938), y(t): (-0.000301,-1.000000), diff: (-0.000006,-0.000062)
n: 6276, t: 0.784500, x[n]:  (0.309157,-0.951011), y[n]:  (0.308765,-0.951073), y(t):  (0.308778,-0.951134), diff:  (0.000013,-0.000061)
n: 6277, t: 0.784625, x[n]:  (0.587944,-0.808901), y[n]:  (0.587591,-0.809081), y(t):  (0.587622,-0.809135), diff:  (0.000031,-0.000054)
n: 6278, t: 0.784750, x[n]:  (0.809090,-0.587685), y[n]:  (0.808810,-0.587965), y(t):  (0.808856,-0.588007), diff:  (0.000046,-0.000042)
n: 6279, t: 0.784875, x[n]:  (0.951110,-0.308852), y[n]:  (0.950930,-0.309205), y(t):  (0.950987,-0.309230), diff:  (0.000057,-0.000025)
n: 6280, t: 0.785000, x[n]:   (1.000000,0.000102), y[n]:  (0.999938,-0.000290), y(t):  (1.000000,-0.000296), diff:  (0.000062,-0.000007)
n: 6281, t: 0.785125, x[n]:   (0.951047,0.309045), y[n]:   (0.951109,0.308654), y(t):   (0.951170,0.308666), diff:   (0.000061,0.000013)
n: 6282, t: 0.785250, x[n]:   (0.808971,0.587849), y[n]:   (0.809150,0.587496), y(t):   (0.809204,0.587527), diff:   (0.000054,0.000031)
n: 6283, t: 0.785375, x[n]:   (0.587681,0.809093), y[n]:   (0.587961,0.808812), y(t):   (0.588003,0.808859), diff:   (0.000042,0.000046)
n: 6284, t: 0.785500, x[n]:   (0.308847,0.951112), y[n]:   (0.309200,0.950932), y(t):   (0.309226,0.950989), diff:   (0.000025,0.000057)
n: 6285, t: 0.785625, x[n]:  (-0.000106,1.000000), y[n]:   (0.000285,0.999938), y(t):   (0.000292,1.000000), diff:   (0.000007,0.000062)
n: 6286, t: 0.785750, x[n]:  (-0.309165,0.951008), y[n]:  (-0.308774,0.951070), y(t):  (-0.308787,0.951131), diff:  (-0.000013,0.000061)
n: 6287, t: 0.785875, x[n]:  (-0.587853,0.808968), y[n]:  (-0.587500,0.809148), y(t):  (-0.587531,0.809202), diff:  (-0.000031,0.000054)
n: 6288, t: 0.786000, x[n]:  (-0.809023,0.587776), y[n]:  (-0.808743,0.588056), y(t):  (-0.808789,0.588098), diff:  (-0.000046,0.000042)
n: 6289, t: 0.786125, x[n]:  (-0.951113,0.308843), y[n]:  (-0.950933,0.309196), y(t):  (-0.950990,0.309221), diff:  (-0.000057,0.000025)
n: 6290, t: 0.786250, x[n]: (-1.000000,-0.000233), y[n]:  (-0.999938,0.000159), y(t):  (-1.000000,0.000165), diff:  (-0.000062,0.000006)
n: 6291, t: 0.786375, x[n]: (-0.951007,-0.309169), y[n]: (-0.951069,-0.308778), y(t): (-0.951130,-0.308791), diff: (-0.000061,-0.000013)
n: 6292, t: 0.786500, x[n]: (-0.808965,-0.587856), y[n]: (-0.809145,-0.587503), y(t): (-0.809199,-0.587534), diff: (-0.000054,-0.000031)
n: 6293, t: 0.786625, x[n]: (-0.587674,-0.809098), y[n]: (-0.587954,-0.808818), y(t): (-0.587996,-0.808864), diff: (-0.000042,-0.000046)
n: 6294, t: 0.786750, x[n]: (-0.308955,-0.951077), y[n]: (-0.309308,-0.950897), y(t): (-0.309333,-0.950954), diff: (-0.000025,-0.000057)
n: 6295, t: 0.786875, x[n]:  (0.000115,-1.000000), y[n]: (-0.000276,-0.999938), y(t): (-0.000283,-1.000000), diff: (-0.000006,-0.000062)
n: 6296, t: 0.787000, x[n]:  (0.309174,-0.951006), y[n]:  (0.308782,-0.951068), y(t):  (0.308795,-0.951128), diff:  (0.000013,-0.000061)
n: 6297, t: 0.787125, x[n]:  (0.587959,-0.808891), y[n]:  (0.587606,-0.809071), y(t):  (0.587637,-0.809125), diff:  (0.000031,-0.000054)
n: 6298, t: 0.787250, x[n]:  (0.809101,-0.587670), y[n]:  (0.808820,-0.587950), y(t):  (0.808867,-0.587992), diff:  (0.000046,-0.000042)
n: 6299, t: 0.787375, x[n]:  (0.951078,-0.308951), y[n]:  (0.950898,-0.309304), y(t):  (0.950955,-0.309329), diff:  (0.000057,-0.000025)
n: 6300, t: 0.787500, x[n]:   (1.000000,0.000119), y[n]:  (0.999938,-0.000272), y(t):  (1.000000,-0.000278), diff:  (0.000062,-0.000006)
n: 6301, t: 0.787625, x[n]:   (0.951042,0.309062), y[n]:   (0.951104,0.308671), y(t):   (0.951165,0.308683), diff:   (0.000061,0.000013)
n: 6302, t: 0.787750, x[n]:   (0.808888,0.587962), y[n]:   (0.809068,0.587609), y(t):   (0.809122,0.587640), diff:   (0.000054,0.000031)
n: 6303, t: 0.787875, x[n]:   (0.587667,0.809103), y[n]:   (0.587947,0.808823), y(t):   (0.587989,0.808869), diff:   (0.000042,0.000046)
n: 6304, t: 0.788000, x[n]:   (0.308830,0.951117), y[n]:   (0.309183,0.950937), y(t):   (0.309209,0.950994), diff:   (0.000025,0.000057)
n: 6305, t: 0.788125, x[n]:  (-0.000124,1.000000), y[n]:   (0.000267,0.999938), y(t):   (0.000274,1.000000), diff:   (0.000007,0.000062)
n: 6306, t: 0.788250, x[n]:  (-0.309066,0.951041), y[n]:  (-0.308675,0.951102), y(t):  (-0.308688,0.951163), diff:  (-0.000013,0.000061)
n: 6307, t: 0.788375, x[n]:  (-0.587867,0.808957), y[n]:  (-0.587514,0.809137), y(t):  (-0.587545,0.809191), diff:  (-0.000031,0.000054)
n: 6308, t: 0.788500, x[n]:  (-0.809034,0.587762), y[n]:  (-0.808754,0.588042), y(t):  (-0.808800,0.588084), diff:  (-0.000046,0.000042)
n: 6309, t: 0.788625, x[n]:  (-0.951119,0.308826), y[n]:  (-0.950938,0.309179), y(t):  (-0.950996,0.309204), diff:  (-0.000057,0.000025)
n: 6310, t: 0.788750, x[n]: (-1.000000,-0.000128), y[n]:  (-0.999938,0.000263), y(t):  (-1.000000,0.000270), diff:  (-0.000062,0.000007)
n: 6311, t: 0.788875, x[n]: (-0.951001,-0.309186), y[n]: (-0.951063,-0.308795), y(t): (-0.951124,-0.308808), diff: (-0.000061,-0.000013)
n: 6312, t: 0.789000, x[n]: (-0.808955,-0.587871), y[n]: (-0.809135,-0.587518), y(t): (-0.809189,-0.587549), diff: (-0.000054,-0.000031)
n: 6313, t: 0.789125, x[n]: (-0.587659,-0.809108), y[n]: (-0.587940,-0.808828), y(t): (-0.587981,-0.808874), diff: (-0.000042,-0.000046)
n: 6314, t: 0.789250, x[n]: (-0.308938,-0.951082), y[n]: (-0.309291,-0.950902), y(t): (-0.309316,-0.950959), diff: (-0.000025,-0.000057)
n: 6315, t: 0.789375, x[n]:  (0.000255,-1.000000), y[n]: (-0.000137,-0.999938), y(t): (-0.000143,-1.000000), diff: (-0.000006,-0.000062)
n: 6316, t: 0.789500, x[n]:  (0.309191,-0.951000), y[n]:  (0.308799,-0.951062), y(t):  (0.308812,-0.951123), diff:  (0.000013,-0.000061)
n: 6317, t: 0.789625, x[n]:  (0.587874,-0.808952), y[n]:  (0.587521,-0.809132), y(t):  (0.587552,-0.809186), diff:  (0.000031,-0.000054)
n: 6318, t: 0.789750, x[n]:  (0.809111,-0.587656), y[n]:  (0.808831,-0.587936), y(t):  (0.808877,-0.587978), diff:  (0.000046,-0.000042)
n: 6319, t: 0.789875, x[n]:  (0.951084,-0.308934), y[n]:  (0.950904,-0.309287), y(t):  (0.950961,-0.309312), diff:  (0.000057,-0.000025)
n: 6320, t: 0.790000, x[n]:   (1.000000,0.000137), y[n]:  (0.999938,-0.000254), y(t):  (1.000000,-0.000261), diff:  (0.000062,-0.000006)
n: 6321, t: 0.790125, x[n]:   (0.951036,0.309079), y[n]:   (0.951098,0.308687), y(t):   (0.951159,0.308700), diff:   (0.000061,0.000013)
n: 6322, t: 0.790250, x[n]:   (0.808878,0.587977), y[n]:   (0.809058,0.587624), y(t):   (0.809112,0.587655), diff:   (0.000054,0.000031)
n: 6323, t: 0.790375, x[n]:   (0.587652,0.809114), y[n]:   (0.587932,0.808833), y(t):   (0.587974,0.808880), diff:   (0.000042,0.000046)
n: 6324, t: 0.790500, x[n]:   (0.308930,0.951085), y[n]:   (0.309282,0.950905), y(t):   (0.309308,0.950962), diff:   (0.000025,0.000057)
n: 6325, t: 0.790625, x[n]:  (-0.000142,1.000000), y[n]:   (0.000250,0.999938), y(t):   (0.000256,1.000000), diff:   (0.000006,0.000062)
n: 6326, t: 0.790750, x[n]:  (-0.309083,0.951035), y[n]:  (-0.308692,0.951097), y(t):  (-0.308705,0.951158), diff:  (-0.000013,0.000061)
n: 6327, t: 0.790875, x[n]:  (-0.587882,0.808947), y[n]:  (-0.587528,0.809127), y(t):  (-0.587560,0.809181), diff:  (-0.000031,0.000054)
n: 6328, t: 0.791000, x[n]:  (-0.809044,0.587747), y[n]:  (-0.808764,0.588027), y(t):  (-0.808811,0.588069), diff:  (-0.000046,0.000042)
n: 6329, t: 0.791125, x[n]:  (-0.951124,0.308809), y[n]:  (-0.950944,0.309162), y(t):  (-0.951001,0.309188), diff:  (-0.000057,0.000025)
n: 6330, t: 0.791250, x[n]: (-1.000000,-0.000146), y[n]:  (-0.999938,0.000245), y(t):  (-1.000000,0.000252), diff:  (-0.000062,0.000007)
n: 6331, t: 0.791375, x[n]: (-0.950996,-0.309203), y[n]: (-0.951058,-0.308812), y(t): (-0.951119,-0.308825), diff: (-0.000061,-0.000013)
n: 6332, t: 0.791500, x[n]: (-0.808944,-0.587885), y[n]: (-0.809124,-0.587532), y(t): (-0.809178,-0.587563), diff: (-0.000054,-0.000031)
n: 6333, t: 0.791625, x[n]: (-0.587744,-0.809047), y[n]: (-0.588024,-0.808767), y(t): (-0.588066,-0.808813), diff: (-0.000042,-0.000046)
n: 6334, t: 0.791750, x[n]: (-0.308921,-0.951088), y[n]: (-0.309274,-0.950908), y(t): (-0.309299,-0.950965), diff: (-0.000025,-0.000057)
n: 6335, t: 0.791875, x[n]:  (0.000151,-1.000000), y[n]: (-0.000241,-0.999938), y(t): (-0.000247,-1.000000), diff: (-0.000006,-0.000062)
n: 6336, t: 0.792000, x[n]:  (0.309208,-0.950995), y[n]:  (0.308816,-0.951057), y(t):  (0.308829,-0.951118), diff:  (0.000013,-0.000061)
n: 6337, t: 0.792125, x[n]:  (0.587889,-0.808942), y[n]:  (0.587536,-0.809122), y(t):  (0.587567,-0.809176), diff:  (0.000031,-0.000054)
n: 6338, t: 0.792250, x[n]:  (0.809121,-0.587641), y[n]:  (0.808841,-0.587922), y(t):  (0.808887,-0.587963), diff:  (0.000046,-0.000042)
n: 6339, t: 0.792375, x[n]:  (0.951089,-0.308917), y[n]:  (0.950909,-0.309270), y(t):  (0.950966,-0.309295), diff:  (0.000057,-0.000025)
n: 6340, t: 0.792500, x[n]:   (1.000000,0.000033), y[n]:  (0.999938,-0.000358), y(t):  (1.000000,-0.000365), diff:  (0.000062,-0.000007)
n: 6341, t: 0.792625, x[n]:   (0.951031,0.309096), y[n]:   (0.951093,0.308704), y(t):   (0.951154,0.308717), diff:   (0.000061,0.000013)
n: 6342, t: 0.792750, x[n]:   (0.808939,0.587892), y[n]:   (0.809119,0.587539), y(t):   (0.809173,0.587570), diff:   (0.000054,0.000031)
n: 6343, t: 0.792875, x[n]:   (0.587638,0.809124), y[n]:   (0.587918,0.808844), y(t):   (0.587960,0.808890), diff:   (0.000042,0.000046)
n: 6344, t: 0.793000, x[n]:   (0.308913,0.951090), y[n]:   (0.309265,0.950911), y(t):   (0.309291,0.950967), diff:   (0.000025,0.000057)
n: 6345, t: 0.793125, x[n]:  (-0.000160,1.000000), y[n]:   (0.000232,0.999938), y(t):   (0.000238,1.000000), diff:   (0.000006,0.000062)
n: 6346, t: 0.793250, x[n]:  (-0.309100,0.951030), y[n]:  (-0.308709,0.951091), y(t):  (-0.308721,0.951152), diff:  (-0.000013,0.000061)
n: 6347, t: 0.793375, x[n]:  (-0.587797,0.809008), y[n]:  (-0.587444,0.809188), y(t):  (-0.587475,0.809242), diff:  (-0.000031,0.000054)
n: 6348, t: 0.793500, x[n]:  (-0.809127,0.587634), y[n]:  (-0.808846,0.587915), y(t):  (-0.808893,0.587956), diff:  (-0.000046,0.000042)
n: 6349, t: 0.793625, x[n]:  (-0.951129,0.308792), y[n]:  (-0.950950,0.309145), y(t):  (-0.951007,0.309171), diff:  (-0.000057,0.000025)
n: 6350, t: 0.793750, x[n]: (-1.000000,-0.000164), y[n]:  (-0.999938,0.000227), y(t):  (-1.000000,0.000234), diff:  (-0.000062,0.000007)
n: 6351, t: 0.793875, x[n]: (-0.951028,-0.309104), y[n]: (-0.951090,-0.308713), y(t): (-0.951151,-0.308726), diff: (-0.000061,-0.000013)
n: 6352, t: 0.794000, x[n]: (-0.808934,-0.587900), y[n]: (-0.809114,-0.587546), y(t): (-0.809168,-0.587578), diff: (-0.000054,-0.000031)
n: 6353, t: 0.794125, x[n]: (-0.587729,-0.809058), y[n]: (-0.588009,-0.808777), y(t): (-0.588051,-0.808824), diff: (-0.000042,-0.000046)
n: 6354, t: 0.794250, x[n]: (-0.308904,-0.951093), y[n]: (-0.309257,-0.950913), y(t): (-0.309282,-0.950970), diff: (-0.000025,-0.000057)
n: 6355, t: 0.794375, x[n]:  (0.000168,-1.000000), y[n]: (-0.000223,-0.999938), y(t): (-0.000229,-1.000000), diff: (-0.000006,-0.000062)
n: 6356, t: 0.794500, x[n]:  (0.309224,-0.950989), y[n]:  (0.308833,-0.951051), y(t):  (0.308846,-0.951112), diff:  (0.000013,-0.000061)
n: 6357, t: 0.794625, x[n]:  (0.587903,-0.808931), y[n]:  (0.587550,-0.809111), y(t):  (0.587581,-0.809165), diff:  (0.000031,-0.000054)
n: 6358, t: 0.794750, x[n]:  (0.809060,-0.587726), y[n]:  (0.808780,-0.588006), y(t):  (0.808826,-0.588048), diff:  (0.000046,-0.000042)
n: 6359, t: 0.794875, x[n]:  (0.951095,-0.308900), y[n]:  (0.950915,-0.309253), y(t):  (0.950972,-0.309278), diff:  (0.000057,-0.000025)
n: 6360, t: 0.795000, x[n]:   (1.000000,0.000051), y[n]:  (0.999938,-0.000340), y(t):  (1.000000,-0.000347), diff:  (0.000062,-0.000007)
n: 6361, t: 0.795125, x[n]:   (0.950988,0.309229), y[n]:   (0.951050,0.308837), y(t):   (0.951111,0.308850), diff:   (0.000061,0.000013)
n: 6362, t: 0.795250, x[n]:   (0.808929,0.587907), y[n]:   (0.809108,0.587554), y(t):   (0.809162,0.587585), diff:   (0.000054,0.000031)
n: 6363, t: 0.795375, x[n]:   (0.587623,0.809135), y[n]:   (0.587904,0.808854), y(t):   (0.587945,0.808901), diff:   (0.000042,0.000046)
n: 6364, t: 0.795500, x[n]:   (0.308896,0.951096), y[n]:   (0.309249,0.950916), y(t):   (0.309274,0.950973), diff:   (0.000025,0.000057)
n: 6365, t: 0.795625, x[n]:  (-0.000055,1.000000), y[n]:   (0.000336,0.999938), y(t):   (0.000343,1.000000), diff:   (0.000007,0.000062)
n: 6366, t: 0.795750, x[n]:  (-0.309117,0.951024), y[n]:  (-0.308725,0.951086), y(t):  (-0.308738,0.951147), diff:  (-0.000013,0.000061)
