Iteration n, Sampletime t (sec), Signal x[n] (real, img), Output y[n] (real, img), Actual_Output y(t) (real, img), Difference y(t)-y[n] (real, img)
n: 6293, t: 0.786625, x[n]: (-0.522469,-0.852658), y[n]: (-0.522552,-0.852603), y(t): (-0.522554,-0.852606), diff: (-0.000002,-0.000003)
n: 6294, t: 0.786750, x[n]: (-0.453976,-0.891014), y[n]: (-0.454063,-0.890965), y(t): (-0.454065,-0.890969), diff: (-0.000002,-0.000003)
n: 6295, t: 0.786875, x[n]: (-0.382657,-0.923891), y[n]: (-0.382747,-0.923849), y(t): (-0.382749,-0.923852), diff: (-0.000002,-0.000004)
n: 6296, t: 0.787000, x[n]: (-0.308978,-0.951069), y[n]: (-0.309071,-0.951035), y(t): (-0.309072,-0.951038), diff: (-0.000001,-0.000004)
n: 6297, t: 0.787125, x[n]: (-0.233393,-0.972382), y[n]: (-0.233489,-0.972355), y(t): (-0.233490,-0.972359), diff: (-0.000001,-0.000004)
n: 6298, t: 0.787250, x[n]: (-0.156399,-0.987694), y[n]: (-0.156497,-0.987675), y(t): (-0.156498,-0.987678), diff: (-0.000001,-0.000004)
n: 6299, t: 0.787375, x[n]: (-0.078442,-0.996919), y[n]: (-0.078540,-0.996907), y(t): (-0.078541,-0.996911), diff: (-0.000000,-0.000004)
n: 6300, t: 0.787500, x[n]:  (0.000030,-1.000000), y[n]: (-0.000070,-0.999996), y(t): (-0.000070,-1.000000), diff: (-0.000000,-0.000004)
n: 6301, t: 0.787625, x[n]:  (0.078471,-0.996916), y[n]:  (0.078371,-0.996920), y(t):  (0.078372,-0.996924), diff:  (0.000000,-0.000004)
n: 6302, t: 0.787750, x[n]:  (0.156489,-0.987680), y[n]:  (0.156390,-0.987691), y(t):  (0.156390,-0.987695), diff:  (0.000001,-0.000004)
n: 6303, t: 0.787875, x[n]:  (0.233481,-0.972361), y[n]:  (0.233383,-0.972381), y(t):  (0.233384,-0.972385), diff:  (0.000001,-0.000004)
n: 6304, t: 0.788000, x[n]:  (0.309064,-0.951041), y[n]:  (0.308968,-0.951068), y(t):  (0.308969,-0.951072), diff:  (0.000001,-0.000004)
n: 6305, t: 0.788125, x[n]:  (0.382712,-0.923868), y[n]:  (0.382619,-0.923902), y(t):  (0.382620,-0.923906), diff:  (0.000001,-0.000004)
n: 6306, t: 0.788250, x[n]:  (0.454002,-0.891001), y[n]:  (0.453912,-0.891042), y(t):  (0.453913,-0.891046), diff:  (0.000002,-0.000004)
n: 6307, t: 0.788375, x[n]:  (0.522520,-0.852627), y[n]:  (0.522433,-0.852675), y(t):  (0.522435,-0.852679), diff:  (0.000002,-0.000003)
n: 6308, t: 0.788500, x[n]:  (0.587791,-0.809013), y[n]:  (0.587708,-0.809068), y(t):  (0.587711,-0.809071), diff:  (0.000002,-0.000003)
n: 6309, t: 0.788625, x[n]:  (0.649486,-0.760373), y[n]:  (0.649408,-0.760435), y(t):  (0.649411,-0.760438), diff:  (0.000003,-0.000003)
n: 6310, t: 0.788750, x[n]:  (0.707129,-0.707084), y[n]:  (0.707057,-0.707152), y(t):  (0.707059,-0.707154), diff:  (0.000003,-0.000003)
n: 6311, t: 0.788875, x[n]:  (0.760435,-0.649414), y[n]:  (0.760367,-0.649487), y(t):  (0.760370,-0.649490), diff:  (0.000003,-0.000003)
n: 6312, t: 0.789000, x[n]:  (0.809033,-0.587764), y[n]:  (0.808971,-0.587842), y(t):  (0.808974,-0.587844), diff:  (0.000003,-0.000002)
n: 6313, t: 0.789125, x[n]:  (0.852660,-0.522465), y[n]:  (0.852605,-0.522548), y(t):  (0.852609,-0.522550), diff:  (0.000003,-0.000002)
n: 6314, t: 0.789250, x[n]:  (0.891016,-0.453972), y[n]:  (0.890967,-0.454059), y(t):  (0.890971,-0.454061), diff:  (0.000003,-0.000002)
n: 6315, t: 0.789375, x[n]:  (0.923904,-0.382625), y[n]:  (0.923862,-0.382715), y(t):  (0.923866,-0.382716), diff:  (0.000004,-0.000002)
n: 6316, t: 0.789500, x[n]:  (0.951071,-0.308974), y[n]:  (0.951036,-0.309067), y(t):  (0.951040,-0.309068), diff:  (0.000004,-0.000001)
n: 6317, t: 0.789625, x[n]:  (0.972376,-0.233419), y[n]:  (0.972349,-0.233514), y(t):  (0.972353,-0.233515), diff:  (0.000004,-0.000001)
n: 6318, t: 0.789750, x[n]:  (0.987695,-0.156395), y[n]:  (0.987675,-0.156493), y(t):  (0.987679,-0.156493), diff:  (0.000004,-0.000001)
n: 6319, t: 0.789875, x[n]:  (0.996919,-0.078437), y[n]:  (0.996907,-0.078536), y(t):  (0.996911,-0.078536), diff:  (0.000004,-0.000000)
n: 6320, t: 0.790000, x[n]:   (1.000000,0.000034), y[n]:  (0.999996,-0.000065), y(t):  (1.000000,-0.000065), diff:  (0.000004,-0.000000)
n: 6321, t: 0.790125, x[n]:   (0.996916,0.078475), y[n]:   (0.996920,0.078376), y(t):   (0.996924,0.078376), diff:   (0.000004,0.000000)
n: 6322, t: 0.790250, x[n]:   (0.987679,0.156493), y[n]:   (0.987691,0.156394), y(t):   (0.987695,0.156395), diff:   (0.000004,0.000001)
n: 6323, t: 0.790375, x[n]:   (0.972360,0.233485), y[n]:   (0.972380,0.233388), y(t):   (0.972384,0.233389), diff:   (0.000004,0.000001)
n: 6324, t: 0.790500, x[n]:   (0.951049,0.309039), y[n]:   (0.951076,0.308943), y(t):   (0.951080,0.308944), diff:   (0.000004,0.000001)
n: 6325, t: 0.790625, x[n]:   (0.923866,0.382716), y[n]:   (0.923900,0.382623), y(t):   (0.923904,0.382624), diff:   (0.000004,0.000001)
n: 6326, t: 0.790750, x[n]:   (0.890999,0.454006), y[n]:   (0.891040,0.453916), y(t):   (0.891044,0.453917), diff:   (0.000004,0.000002)
n: 6327, t: 0.790875, x[n]:   (0.852625,0.522524), y[n]:   (0.852673,0.522437), y(t):   (0.852677,0.522439), diff:   (0.000003,0.000002)
n: 6328, t: 0.791000, x[n]:   (0.809010,0.587795), y[n]:   (0.809065,0.587712), y(t):   (0.809069,0.587714), diff:   (0.000003,0.000002)
n: 6329, t: 0.791125, x[n]:   (0.760370,0.649490), y[n]:   (0.760432,0.649411), y(t):   (0.760435,0.649414), diff:   (0.000003,0.000003)
n: 6330, t: 0.791250, x[n]:   (0.707081,0.707133), y[n]:   (0.707148,0.707060), y(t):   (0.707151,0.707062), diff:   (0.000003,0.000003)
n: 6331, t: 0.791375, x[n]:   (0.649411,0.760438), y[n]:   (0.649484,0.760370), y(t):   (0.649486,0.760373), diff:   (0.000003,0.000003)
n: 6332, t: 0.791500, x[n]:   (0.587760,0.809035), y[n]:   (0.587838,0.808974), y(t):   (0.587841,0.808977), diff:   (0.000002,0.000003)
n: 6333, t: 0.791625, x[n]:   (0.522488,0.852647), y[n]:   (0.522570,0.852592), y(t):   (0.522572,0.852595), diff:   (0.000002,0.000003)
n: 6334, t: 0.791750, x[n]:   (0.453968,0.891018), y[n]:   (0.454055,0.890969), y(t):   (0.454057,0.890973), diff:   (0.000002,0.000003)
n: 6335, t: 0.791875, x[n]:   (0.382649,0.923894), y[n]:   (0.382739,0.923852), y(t):   (0.382741,0.923856), diff:   (0.000002,0.000004)
n: 6336, t: 0.792000, x[n]:   (0.308969,0.951072), y[n]:   (0.309063,0.951038), y(t):   (0.309064,0.951041), diff:   (0.000001,0.000004)
n: 6337, t: 0.792125, x[n]:   (0.233414,0.972377), y[n]:   (0.233510,0.972350), y(t):   (0.233511,0.972354), diff:   (0.000001,0.000004)
n: 6338, t: 0.792250, x[n]:   (0.156391,0.987695), y[n]:   (0.156488,0.987676), y(t):   (0.156489,0.987680), diff:   (0.000001,0.000004)
n: 6339, t: 0.792375, x[n]:   (0.078433,0.996919), y[n]:   (0.078532,0.996908), y(t):   (0.078532,0.996912), diff:   (0.000000,0.000004)
n: 6340, t: 0.792500, x[n]:  (-0.000008,1.000000), y[n]:   (0.000091,0.999996), y(t):   (0.000091,1.000000), diff:   (0.000000,0.000004)
n: 6341, t: 0.792625, x[n]:  (-0.078480,0.996916), y[n]:  (-0.078380,0.996920), y(t):  (-0.078381,0.996924), diff:  (-0.000000,0.000004)
n: 6342, t: 0.792750, x[n]:  (-0.156467,0.987683), y[n]:  (-0.156368,0.987695), y(t):  (-0.156369,0.987699), diff:  (-0.000001,0.000004)
n: 6343, t: 0.792875, x[n]:  (-0.233490,0.972359), y[n]:  (-0.233392,0.972379), y(t):  (-0.233393,0.972383), diff:  (-0.000001,0.000004)
n: 6344, t: 0.793000, x[n]:  (-0.309043,0.951048), y[n]:  (-0.308947,0.951075), y(t):  (-0.308949,0.951079), diff:  (-0.000001,0.000004)
n: 6345, t: 0.793125, x[n]:  (-0.382720,0.923864), y[n]:  (-0.382627,0.923899), y(t):  (-0.382628,0.923902), diff:  (-0.000001,0.000004)
n: 6346, t: 0.793250, x[n]:  (-0.454010,0.890997), y[n]:  (-0.453920,0.891038), y(t):  (-0.453921,0.891042), diff:  (-0.000002,0.000004)
n: 6347, t: 0.793375, x[n]:  (-0.522502,0.852638), y[n]:  (-0.522415,0.852687), y(t):  (-0.522417,0.852690), diff:  (-0.000002,0.000003)
n: 6348, t: 0.793500, x[n]:  (-0.587823,0.808990), y[n]:  (-0.587740,0.809045), y(t):  (-0.587743,0.809048), diff:  (-0.000002,0.000003)
n: 6349, t: 0.793625, x[n]:  (-0.649493,0.760368), y[n]:  (-0.649415,0.760429), y(t):  (-0.649417,0.760432), diff:  (-0.000002,0.000003)
n: 6350, t: 0.793750, x[n]:  (-0.707136,0.707078), y[n]:  (-0.707063,0.707145), y(t):  (-0.707065,0.707148), diff:  (-0.000003,0.000003)
n: 6351, t: 0.793875, x[n]:  (-0.760421,0.649431), y[n]:  (-0.760353,0.649504), y(t):  (-0.760356,0.649506), diff:  (-0.000003,0.000003)
n: 6352, t: 0.794000, x[n]:  (-0.809038,0.587757), y[n]:  (-0.808976,0.587835), y(t):  (-0.808979,0.587837), diff:  (-0.000003,0.000002)
n: 6353, t: 0.794125, x[n]:  (-0.852649,0.522484), y[n]:  (-0.852594,0.522566), y(t):  (-0.852597,0.522569), diff:  (-0.000003,0.000002)
n: 6354, t: 0.794250, x[n]:  (-0.891020,0.453964), y[n]:  (-0.890971,0.454051), y(t):  (-0.890975,0.454053), diff:  (-0.000003,0.000002)
n: 6355, t: 0.794375, x[n]:  (-0.923896,0.382645), y[n]:  (-0.923854,0.382735), y(t):  (-0.923858,0.382736), diff:  (-0.000004,0.000002)
n: 6356, t: 0.794500, x[n]:  (-0.951073,0.308965), y[n]:  (-0.951039,0.309058), y(t):  (-0.951043,0.309060), diff:  (-0.000004,0.000001)
n: 6357, t: 0.794625, x[n]:  (-0.972378,0.233410), y[n]:  (-0.972351,0.233506), y(t):  (-0.972355,0.233507), diff:  (-0.000004,0.000001)
n: 6358, t: 0.794750, x[n]:  (-0.987691,0.156416), y[n]:  (-0.987672,0.156514), y(t):  (-0.987676,0.156515), diff:  (-0.000004,0.000001)
n: 6359, t: 0.794875, x[n]:  (-0.996920,0.078428), y[n]:  (-0.996908,0.078527), y(t):  (-0.996912,0.078528), diff:  (-0.000004,0.000000)
n: 6360, t: 0.795000, x[n]: (-1.000000,-0.000013), y[n]:  (-0.999996,0.000087), y(t):  (-1.000000,0.000087), diff:  (-0.000004,0.000000)
n: 6361, t: 0.795125, x[n]: (-0.996913,-0.078515), y[n]: (-0.996917,-0.078415), y(t): (-0.996921,-0.078415), diff: (-0.000004,-0.000000)
n: 6362, t: 0.795250, x[n]: (-0.987682,-0.156472), y[n]: (-0.987694,-0.156373), y(t): (-0.987698,-0.156373), diff: (-0.000004,-0.000000)
n: 6363, t: 0.795375, x[n]: (-0.972358,-0.233494), y[n]: (-0.972378,-0.233396), y(t): (-0.972381,-0.233397), diff: (-0.000004,-0.000001)
n: 6364, t: 0.795500, x[n]: (-0.951047,-0.309047), y[n]: (-0.951074,-0.308952), y(t): (-0.951077,-0.308953), diff: (-0.000004,-0.000001)
n: 6365, t: 0.795625, x[n]: (-0.923874,-0.382696), y[n]: (-0.923909,-0.382603), y(t): (-0.923912,-0.382604), diff: (-0.000004,-0.000001)
n: 6366, t: 0.795750, x[n]: (-0.890995,-0.454014), y[n]: (-0.891036,-0.453924), y(t): (-0.891040,-0.453925), diff: (-0.000004,-0.000002)
n: 6367, t: 0.795875, x[n]: (-0.852636,-0.522506), y[n]: (-0.852684,-0.522419), y(t): (-0.852688,-0.522421), diff: (-0.000003,-0.000002)
n: 6368, t: 0.796000, x[n]: (-0.808987,-0.587827), y[n]: (-0.809042,-0.587744), y(t): (-0.809045,-0.587746), diff: (-0.000003,-0.000002)
n: 6369, t: 0.796125, x[n]: (-0.760385,-0.649473), y[n]: (-0.760446,-0.649395), y(t): (-0.760449,-0.649397), diff: (-0.000003,-0.000002)
n: 6370, t: 0.796250, x[n]: (-0.707075,-0.707139), y[n]: (-0.707142,-0.707066), y(t): (-0.707145,-0.707069), diff: (-0.000003,-0.000003)
n: 6371, t: 0.796375, x[n]: (-0.649427,-0.760424), y[n]: (-0.649500,-0.760356), y(t): (-0.649503,-0.760359), diff: (-0.000003,-0.000003)
n: 6372, t: 0.796500, x[n]: (-0.587753,-0.809040), y[n]: (-0.587831,-0.808979), y(t): (-0.587834,-0.808982), diff: (-0.000002,-0.000003)
n: 6373, t: 0.796625, x[n]: (-0.522480,-0.852651), y[n]: (-0.522563,-0.852596), y(t): (-0.522565,-0.852600), diff: (-0.000002,-0.000003)
n: 6374, t: 0.796750, x[n]: (-0.453987,-0.891008), y[n]: (-0.454074,-0.890960), y(t): (-0.454076,-0.890963), diff: (-0.000002,-0.000003)
n: 6375, t: 0.796875, x[n]: (-0.382640,-0.923897), y[n]: (-0.382731,-0.923856), y(t): (-0.382732,-0.923859), diff: (-0.000002,-0.000004)
n: 6376, t: 0.797000, x[n]: (-0.308990,-0.951065), y[n]: (-0.309083,-0.951031), y(t): (-0.309085,-0.951035), diff: (-0.000001,-0.000004)
n: 6377, t: 0.797125, x[n]: (-0.233406,-0.972379), y[n]: (-0.233501,-0.972353), y(t): (-0.233502,-0.972356), diff: (-0.000001,-0.000004)
n: 6378, t: 0.797250, x[n]: (-0.156412,-0.987692), y[n]: (-0.156509,-0.987673), y(t): (-0.156510,-0.987676), diff: (-0.000001,-0.000004)
n: 6379, t: 0.797375, x[n]: (-0.078424,-0.996920), y[n]: (-0.078523,-0.996908), y(t): (-0.078523,-0.996912), diff: (-0.000000,-0.000004)
n: 6380, t: 0.797500, x[n]:  (0.000017,-1.000000), y[n]: (-0.000082,-0.999996), y(t): (-0.000082,-1.000000), diff: (-0.000000,-0.000004)
n: 6381, t: 0.797625, x[n]:  (0.078519,-0.996913), y[n]:  (0.078420,-0.996917), y(t):  (0.078420,-0.996920), diff:  (0.000000,-0.000004)
n: 6382, t: 0.797750, x[n]:  (0.156476,-0.987682), y[n]:  (0.156377,-0.987693), y(t):  (0.156378,-0.987697), diff:  (0.000000,-0.000004)
n: 6383, t: 0.797875, x[n]:  (0.233469,-0.972364), y[n]:  (0.233371,-0.972384), y(t):  (0.233372,-0.972388), diff:  (0.000001,-0.000004)
n: 6384, t: 0.798000, x[n]:  (0.309052,-0.951045), y[n]:  (0.308956,-0.951072), y(t):  (0.308957,-0.951076), diff:  (0.000001,-0.000004)
n: 6385, t: 0.798125, x[n]:  (0.382700,-0.923873), y[n]:  (0.382607,-0.923907), y(t):  (0.382608,-0.923911), diff:  (0.000001,-0.000004)
n: 6386, t: 0.798250, x[n]:  (0.454018,-0.890993), y[n]:  (0.453928,-0.891034), y(t):  (0.453929,-0.891038), diff:  (0.000002,-0.000004)
n: 6387, t: 0.798375, x[n]:  (0.522509,-0.852634), y[n]:  (0.522423,-0.852682), y(t):  (0.522425,-0.852686), diff:  (0.000002,-0.000003)
n: 6388, t: 0.798500, x[n]:  (0.587830,-0.808984), y[n]:  (0.587748,-0.809040), y(t):  (0.587750,-0.809043), diff:  (0.000002,-0.000003)
n: 6389, t: 0.798625, x[n]:  (0.649477,-0.760382), y[n]:  (0.649398,-0.760443), y(t):  (0.649401,-0.760446), diff:  (0.000002,-0.000003)
n: 6390, t: 0.798750, x[n]:  (0.707142,-0.707071), y[n]:  (0.707069,-0.707139), y(t):  (0.707072,-0.707142), diff:  (0.000003,-0.000003)
n: 6391, t: 0.798875, x[n]:  (0.760427,-0.649424), y[n]:  (0.760359,-0.649497), y(t):  (0.760362,-0.649499), diff:  (0.000003,-0.000003)
n: 6392, t: 0.799000, x[n]:  (0.809025,-0.587774), y[n]:  (0.808964,-0.587852), y(t):  (0.808967,-0.587855), diff:  (0.000003,-0.000002)
n: 6393, t: 0.799125, x[n]:  (0.852654,-0.522476), y[n]:  (0.852599,-0.522559), y(t):  (0.852602,-0.522561), diff:  (0.000003,-0.000002)
n: 6394, t: 0.799250, x[n]:  (0.891024,-0.453956), y[n]:  (0.890976,-0.454043), y(t):  (0.890979,-0.454045), diff:  (0.000003,-0.000002)
n: 6395, t: 0.799375, x[n]:  (0.923899,-0.382636), y[n]:  (0.923857,-0.382727), y(t):  (0.923861,-0.382728), diff:  (0.000004,-0.000002)
n: 6396, t: 0.799500, x[n]:  (0.951067,-0.308986), y[n]:  (0.951032,-0.309079), y(t):  (0.951036,-0.309080), diff:  (0.000004,-0.000001)
n: 6397, t: 0.799625, x[n]:  (0.972381,-0.233401), y[n]:  (0.972354,-0.233497), y(t):  (0.972357,-0.233498), diff:  (0.000004,-0.000001)
n: 6398, t: 0.799750, x[n]:  (0.987693,-0.156408), y[n]:  (0.987673,-0.156505), y(t):  (0.987677,-0.156506), diff:  (0.000004,-0.000001)
n: 6399, t: 0.799875, x[n]:  (0.996918,-0.078450), y[n]:  (0.996906,-0.078549), y(t):  (0.996910,-0.078549), diff:  (0.000004,-0.000000)
n: 6400, t: 0.800000, x[n]:   (1.000000,0.000022), y[n]:  (0.999996,-0.000078), y(t):  (1.000000,-0.000078), diff:  (0.000004,-0.000000)
n: 6401, t: 0.800125, x[n]:   (0.996915,0.078493), y[n]:   (0.996919,0.078394), y(t):   (0.996922,0.078394), diff:   (0.000004,0.000000)
n: 6402, t: 0.800250, x[n]:   (0.987681,0.156480), y[n]:   (0.987693,0.156382), y(t):   (0.987697,0.156382), diff:   (0.000004,0.000001)
n: 6403, t: 0.800375, x[n]:   (0.972363,0.233473), y[n]:   (0.972383,0.233375), y(t):   (0.972387,0.233376), diff:   (0.000004,0.000001)
n: 6404, t: 0.800500, x[n]:   (0.951044,0.309056), y[n]:   (0.951071,0.308960), y(t):   (0.951075,0.308961), diff:   (0.000004,0.000001)
n: 6405, t: 0.800625, x[n]:   (0.923871,0.382704), y[n]:   (0.923905,0.382611), y(t):   (0.923909,0.382613), diff:   (0.000004,0.000001)
n: 6406, t: 0.800750, x[n]:   (0.890991,0.454022), y[n]:   (0.891032,0.453932), y(t):   (0.891036,0.453933), diff:   (0.000004,0.000002)
n: 6407, t: 0.800875, x[n]:   (0.852615,0.522539), y[n]:   (0.852664,0.522452), y(t):   (0.852667,0.522454), diff:   (0.000003,0.000002)
n: 6408, t: 0.801000, x[n]:   (0.808982,0.587834), y[n]:   (0.809037,0.587751), y(t):   (0.809040,0.587753), diff:   (0.000003,0.000002)
n: 6409, t: 0.801125, x[n]:   (0.760379,0.649480), y[n]:   (0.760440,0.649402), y(t):   (0.760443,0.649404), diff:   (0.000003,0.000002)
n: 6410, t: 0.801250, x[n]:   (0.707090,0.707124), y[n]:   (0.707157,0.707051), y(t):   (0.707160,0.707053), diff:   (0.000003,0.000003)
n: 6411, t: 0.801375, x[n]:   (0.649420,0.760430), y[n]:   (0.649494,0.760362), y(t):   (0.649496,0.760365), diff:   (0.000003,0.000003)
n: 6412, t: 0.801500, x[n]:   (0.587771,0.809028), y[n]:   (0.587849,0.808966), y(t):   (0.587851,0.808969), diff:   (0.000002,0.000003)
n: 6413, t: 0.801625, x[n]:   (0.522472,0.852656), y[n]:   (0.522555,0.852601), y(t):   (0.522557,0.852604), diff:   (0.000002,0.000003)
n: 6414, t: 0.801750, x[n]:   (0.453952,0.891026), y[n]:   (0.454039,0.890978), y(t):   (0.454041,0.890981), diff:   (0.000002,0.000003)
n: 6415, t: 0.801875, x[n]:   (0.382632,0.923901), y[n]:   (0.382722,0.923859), y(t):   (0.382724,0.923863), diff:   (0.000002,0.000004)
n: 6416, t: 0.802000, x[n]:   (0.308981,0.951068), y[n]:   (0.309075,0.951034), y(t):   (0.309076,0.951037), diff:   (0.000001,0.000004)
n: 6417, t: 0.802125, x[n]:   (0.233427,0.972374), y[n]:   (0.233522,0.972347), y(t):   (0.233523,0.972351), diff:   (0.000001,0.000004)
n: 6418, t: 0.802250, x[n]:   (0.156403,0.987693), y[n]:   (0.156501,0.987674), y(t):   (0.156501,0.987678), diff:   (0.000001,0.000004)
n: 6419, t: 0.802375, x[n]:   (0.078445,0.996918), y[n]:   (0.078544,0.996907), y(t):   (0.078545,0.996911), diff:   (0.000000,0.000004)
n: 6420, t: 0.802500, x[n]:  (-0.000026,1.000000), y[n]:   (0.000073,0.999996), y(t):   (0.000073,1.000000), diff:   (0.000000,0.000004)
n: 6421, t: 0.802625, x[n]:  (-0.078497,0.996914), y[n]:  (-0.078398,0.996918), y(t):  (-0.078398,0.996922), diff:  (-0.000000,0.000004)
n: 6422, t: 0.802750, x[n]:  (-0.156485,0.987680), y[n]:  (-0.156386,0.987692), y(t):  (-0.156387,0.987696), diff:  (-0.000001,0.000004)
n: 6423, t: 0.802875, x[n]:  (-0.233477,0.972362), y[n]:  (-0.233380,0.972382), y(t):  (-0.233381,0.972386), diff:  (-0.000001,0.000004)
n: 6424, t: 0.803000, x[n]:  (-0.309060,0.951043), y[n]:  (-0.308964,0.951070), y(t):  (-0.308965,0.951073), diff:  (-0.000001,0.000004)
n: 6425, t: 0.803125, x[n]:  (-0.382709,0.923869), y[n]:  (-0.382615,0.923904), y(t):  (-0.382617,0.923907), diff:  (-0.000001,0.000004)
n: 6426, t: 0.803250, x[n]:  (-0.453999,0.891002), y[n]:  (-0.453908,0.891044), y(t):  (-0.453910,0.891048), diff:  (-0.000002,0.000004)
n: 6427, t: 0.803375, x[n]:  (-0.522543,0.852613), y[n]:  (-0.522456,0.852662), y(t):  (-0.522458,0.852665), diff:  (-0.000002,0.000003)
n: 6428, t: 0.803500, x[n]:  (-0.587813,0.808997), y[n]:  (-0.587730,0.809052), y(t):  (-0.587732,0.809056), diff:  (-0.000002,0.000003)
n: 6429, t: 0.803625, x[n]:  (-0.649483,0.760376), y[n]:  (-0.649405,0.760437), y(t):  (-0.649408,0.760440), diff:  (-0.000002,0.000003)
n: 6430, t: 0.803750, x[n]:  (-0.707127,0.707087), y[n]:  (-0.707054,0.707154), y(t):  (-0.707056,0.707157), diff:  (-0.000003,0.000003)
n: 6431, t: 0.803875, x[n]:  (-0.760432,0.649417), y[n]:  (-0.760365,0.649490), y(t):  (-0.760368,0.649493), diff:  (-0.000003,0.000003)
n: 6432, t: 0.804000, x[n]:  (-0.809030,0.587767), y[n]:  (-0.808969,0.587845), y(t):  (-0.808972,0.587847), diff:  (-0.000003,0.000002)
n: 6433, t: 0.804125, x[n]:  (-0.852643,0.522495), y[n]:  (-0.852587,0.522577), y(t):  (-0.852591,0.522579), diff:  (-0.000003,0.000002)
n: 6434, t: 0.804250, x[n]:  (-0.891028,0.453948), y[n]:  (-0.890979,0.454035), y(t):  (-0.890983,0.454037), diff:  (-0.000003,0.000002)
n: 6435, t: 0.804375, x[n]:  (-0.923891,0.382656), y[n]:  (-0.923849,0.382747), y(t):  (-0.923853,0.382748), diff:  (-0.000004,0.000002)
n: 6436, t: 0.804500, x[n]:  (-0.951069,0.308977), y[n]:  (-0.951035,0.309070), y(t):  (-0.951039,0.309072), diff:  (-0.000004,0.000001)
n: 6437, t: 0.804625, x[n]:  (-0.972375,0.233422), y[n]:  (-0.972349,0.233518), y(t):  (-0.972352,0.233519), diff:  (-0.000004,0.000001)
n: 6438, t: 0.804750, x[n]:  (-0.987694,0.156399), y[n]:  (-0.987675,0.156496), y(t):  (-0.987678,0.156497), diff:  (-0.000004,0.000001)
n: 6439, t: 0.804875, x[n]:  (-0.996919,0.078441), y[n]:  (-0.996907,0.078540), y(t):  (-0.996911,0.078540), diff:  (-0.000004,0.000000)
n: 6440, t: 0.805000, x[n]: (-1.000000,-0.000061), y[n]:  (-0.999996,0.000038), y(t):  (-1.000000,0.000038), diff:  (-0.000004,0.000000)
n: 6441, t: 0.805125, x[n]: (-0.996914,-0.078502), y[n]: (-0.996918,-0.078403), y(t): (-0.996922,-0.078403), diff: (-0.000004,-0.000000)
n: 6442, t: 0.805250, x[n]: (-0.987684,-0.156459), y[n]: (-0.987696,-0.156360), y(t): (-0.987700,-0.156361), diff: (-0.000004,-0.000000)
n: 6443, t: 0.805375, x[n]: (-0.972361,-0.233482), y[n]: (-0.972381,-0.233384), y(t): (-0.972384,-0.233385), diff: (-0.000004,-0.000001)
n: 6444, t: 0.805500, x[n]: (-0.951051,-0.309035), y[n]: (-0.951078,-0.308940), y(t): (-0.951081,-0.308941), diff: (-0.000004,-0.000001)
n: 6445, t: 0.805625, x[n]: (-0.923867,-0.382713), y[n]: (-0.923902,-0.382619), y(t): (-0.923905,-0.382621), diff: (-0.000004,-0.000001)
n: 6446, t: 0.805750, x[n]: (-0.891000,-0.454003), y[n]: (-0.891042,-0.453912), y(t): (-0.891046,-0.453914), diff: (-0.000004,-0.000002)
n: 6447, t: 0.805875, x[n]: (-0.852611,-0.522547), y[n]: (-0.852659,-0.522460), y(t): (-0.852663,-0.522462), diff: (-0.000003,-0.000002)
n: 6448, t: 0.806000, x[n]: (-0.808994,-0.587816), y[n]: (-0.809050,-0.587734), y(t): (-0.809053,-0.587736), diff: (-0.000003,-0.000002)
n: 6449, t: 0.806125, x[n]: (-0.760373,-0.649487), y[n]: (-0.760435,-0.649409), y(t): (-0.760438,-0.649411), diff: (-0.000003,-0.000002)
n: 6450, t: 0.806250, x[n]: (-0.707084,-0.707130), y[n]: (-0.707151,-0.707057), y(t): (-0.707154,-0.707060), diff: (-0.000003,-0.000003)
n: 6451, t: 0.806375, x[n]: (-0.649437,-0.760415), y[n]: (-0.649510,-0.760348), y(t): (-0.649513,-0.760351), diff: (-0.000003,-0.000003)
n: 6452, t: 0.806500, x[n]: (-0.587763,-0.809033), y[n]: (-0.587841,-0.808971), y(t): (-0.587844,-0.808974), diff: (-0.000002,-0.000003)
n: 6453, t: 0.806625, x[n]: (-0.522491,-0.852645), y[n]: (-0.522574,-0.852590), y(t): (-0.522576,-0.852593), diff: (-0.000002,-0.000003)
n: 6454, t: 0.806750, x[n]: (-0.453944,-0.891030), y[n]: (-0.454031,-0.890981), y(t): (-0.454033,-0.890985), diff: (-0.000002,-0.000003)
n: 6455, t: 0.806875, x[n]: (-0.382652,-0.923892), y[n]: (-0.382742,-0.923851), y(t): (-0.382744,-0.923854), diff: (-0.000002,-0.000004)
n: 6456, t: 0.807000, x[n]: (-0.308973,-0.951071), y[n]: (-0.309066,-0.951036), y(t): (-0.309068,-0.951040), diff: (-0.000001,-0.000004)
n: 6457, t: 0.807125, x[n]: (-0.233418,-0.972377), y[n]: (-0.233514,-0.972350), y(t): (-0.233515,-0.972353), diff: (-0.000001,-0.000004)
n: 6458, t: 0.807250, x[n]: (-0.156424,-0.987690), y[n]: (-0.156522,-0.987671), y(t): (-0.156523,-0.987674), diff: (-0.000001,-0.000004)
n: 6459, t: 0.807375, x[n]: (-0.078437,-0.996919), y[n]: (-0.078535,-0.996907), y(t): (-0.078536,-0.996911), diff: (-0.000000,-0.000004)
